geo,is--country,time,International migrant stock
abw,true,1960,16.04105274
afg,true,1960,0.483218534
ago,true,1960,2.436135474
aia,true,1960,8.203125
alb,true,1960,3.036263671
and,true,1960,18.66636765
ant,true,1960,20.16836693
are,true,1960,2.431455992
arg,true,1960,12.57529099
asm,true,1960,11.86246703
atg,true,1960,8.906290022
aus,true,1960,16.52400585
aut,true,1960,11.45371178
bdi,true,1960,4.295971534
bel,true,1960,4.823070521
ben,true,1960,1.499179217
bfa,true,1960,1.333347173
bgd,true,1960,1.2217082
bgr,true,1960,0.257976095
bhr,true,1960,17.12424413
bhs,true,1960,10.33435482
blz,true,1960,8.210780353
bmu,true,1960,19.5665787
bol,true,1960,1.274277023
bra,true,1960,1.920599132
brb,true,1960,4.231299477
brn,true,1960,25.13691932
btn,true,1960,4.319854993
bwa,true,1960,1.374164411
caf,true,1960,2.868951424
can,true,1960,15.44643816
chanisl,true,1960,30.44177948
che,true,1960,13.40473542
cheslo,true,1960,0.439141293
chl,true,1960,1.370556105
chn,true,1960,0.038035866
civ,true,1960,22.26627306
cmr,true,1960,3.243903328
cod,true,1960,6.544857981
cog,true,1960,2.601887914
cok,true,1960,4.261145799
col,true,1960,0.366572281
com,true,1960,0.780638912
cpv,true,1960,3.367948215
cri,true,1960,2.450659608
cub,true,1960,2.011100148
cym,true,1960,11.24427212
cyp,true,1960,5.163910394
deu,true,1960,
deu_east,true,1960,1.879548655
deu_west,true,1960,3.020661852
dji,true,1960,13.86388274
dma,true,1960,4.038048896
dnk,true,1960,2.051714048
dom,true,1960,4.316878202
dza,true,1960,3.985621477
ecu,true,1960,0.541949324
egy,true,1960,0.763993232
eri,true,1960,0.541093004
esh,true,1960,2.78624558
esp,true,1960,0.692483729
eth,true,1960,1.743920259
fin,true,1960,0.724243629
fji,true,1960,5.096003756
flk,true,1960,19.7761194
fra,true,1960,7.678820426
fro,true,1960,4.337314302
fsm,true,1960,13.13153995
gab,true,1960,4.296012008
gbm,true,1960,45.85408186
gbr,true,1960,3.173237911
gha,true,1960,7.802954051
gib,true,1960,30.5666004
gin,true,1960,0.362286353
glp,true,1960,3.403816025
gmb,true,1960,9.926192993
gnb,true,1960,1.959995421
gnq,true,1960,7.67653126
grc,true,1960,0.629927477
grd,true,1960,4.46445466
grl,true,1960,7.935924531
gtm,true,1960,1.045949418
guf,true,1960,24.64276915
gum,true,1960,45.97099472
guy,true,1960,2.468777485
hkg,true,1960,52.92476953
hnd,true,1960,2.996790223
hos,true,1960,100
hti,true,1960,0.375588335
hun,true,1960,5.189671918
idn,true,1960,1.998178148
ind,true,1960,2.099095029
irl,true,1960,2.57653766
irn,true,1960,0.222883841
irq,true,1960,1.170496738
isl,true,1960,1.884680508
isr,true,1960,56.08144672
ita,true,1960,0.928186486
jam,true,1960,1.344613749
jor,true,1960,43.05214726
jpn,true,1960,0.743278644
ken,true,1960,0.73208574
khm,true,1960,7.01729297
kir,true,1960,1.849942379
kna,true,1960,6.908338053
kor,true,1960,0.540722464
kwt,true,1960,32.60282252
lao,true,1960,0.924929404
lbn,true,1960,8.0192853
lbr,true,1960,2.72175229
lby,true,1960,3.573747743
lca,true,1960,2.72015112
lie,true,1960,24.57729469
lka,true,1960,10.03523803
lso,true,1960,0.371716213
lux,true,1960,14.7680588
mac,true,1960,46.24988413
mar,true,1960,3.39188056
mco,true,1960,69.48585886
mdg,true,1960,2.475066204
mdv,true,1960,1.728916458
mex,true,1960,0.588877787
mhl,true,1960,5.769624224
mli,true,1960,3.312335072
mlt,true,1960,0.54871619
mmr,true,1960,1.359722364
mng,true,1960,0.384201036
mnp,true,1960,26.48529706
moz,true,1960,0.117040136
mrt,true,1960,1.403225394
msr,true,1960,8.001322533
mtq,true,1960,2.621017108
mus,true,1960,1.550812669
mwi,true,1960,8.436337545
mys,true,1960,0.698921
myt,true,1960,5.353193975
nam,true,1960,4.51805779
ncl,true,1960,14.07509968
ner,true,1960,1.696940306
nga,true,1960,0.208498683
nic,true,1960,0.69785684
niu,true,1960,4.904006678
nld,true,1960,3.888172259
nor,true,1960,1.719939525
npl,true,1960,3.483856482
nru,true,1960,9.252990296
nzl,true,1960,14.075
omn,true,1960,7.722953035
pak,true,1960,13.01889887
pan,true,1960,6.06426954
pcn,true,1960,6.896551724
per,true,1960,0.669826503
phl,true,1960,0.811896751
plw,true,1960,3.283767038
png,true,1960,0.970401994
pol,true,1960,8.181785453
pri,true,1960,2.714767414
prk,true,1960,0.229041685
prt,true,1960,0.439153494
pry,true,1960,2.622385873
pse,true,1960,44.5315445
pyf,true,1960,4.619709078
qat,true,1960,32
reu,true,1960,3.348703944
rou,true,1960,1.797566143
rwa,true,1960,0.988120116
sau,true,1960,1.555660593
sdn,true,1960,2.071274749
sen,true,1960,5.451693685
sgp,true,1960,31.77760098
shn,true,1960,2.765463373
slb,true,1960,3.140480498
sle,true,1960,2.037423993
slv,true,1960,1.241852663
smr,true,1960,48.85758795
som,true,1960,0.402846031
spm,true,1960,5.408702725
stp,true,1960,11.57336073
sur,true,1960,7.745862069
swe,true,1960,3.952111771
swz,true,1960,4.85317874
syc,true,1960,1.944048222
syr,true,1960,5.974117711
tca,true,1960,3.144654088
tcd,true,1960,1.856262357
tgo,true,1960,6.466512555
tha,true,1960,1.753989544
tkl,true,1960,5.74650913
tls,true,1960,1.428171828
ton,true,1960,0.177004096
tto,true,1960,9.610619154
tun,true,1960,4.00886014
tur,true,1960,3.356480006
tuv,true,1960,6.092368162
tza,true,1960,4.735756752
uga,true,1960,11.37012068
ury,true,1960,7.56870941
usa,true,1960,5.810024639
ussr,true,1960,1.372569355
vct,true,1960,3.08106639
ven,true,1960,6.721427068
vgb,true,1960,8.123284253
vir,true,1960,36.9897021
vnm,true,1960,0.011917362
vut,true,1960,4.437202306
wlf,true,1960,0.408830744
wsm,true,1960,3.120564795
yem,true,1960,3.047600445
yug,true,1960,0.851403606
zaf,true,1960,5.332435987
zmb,true,1960,11.85295484
zwe,true,1960,10.32078501
abw,true,1965,14.23775964
afg,true,1965,0.466796348
ago,true,1965,1.399976641
aia,true,1965,10.16563819
alb,true,1965,2.749229655
and,true,1965,37.68686923
ant,true,1965,17.38738185
are,true,1965,18.01358941
arg,true,1965,10.78062342
asm,true,1965,17.61872571
atg,true,1965,9.440741343
aus,true,1965,17.82823429
aut,true,1965,10.25032282
bdi,true,1965,5.746676021
bel,true,1965,6.421336488
ben,true,1965,1.564659997
bfa,true,1965,1.465576991
bgd,true,1965,1.124496821
bgr,true,1965,0.253324712
bhr,true,1965,20.07946562
bhs,true,1965,13.35089343
blz,true,1965,8.264857277
bmu,true,1965,22.69200057
bol,true,1965,1.252462892
bra,true,1965,1.559239595
brb,true,1965,4.865221088
brn,true,1965,25.40243117
btn,true,1965,4.400012523
bwa,true,1965,1.453293124
caf,true,1965,2.784941598
can,true,1965,15.34988938
chanisl,true,1965,34.34896103
che,true,1965,15.14681733
cheslo,true,1965,0.449204498
chl,true,1965,1.127632339
chn,true,1965,0.036366041
civ,true,1965,22.63294245
cmr,true,1965,3.108409323
cod,true,1965,7.555246751
cog,true,1965,2.972783837
cok,true,1965,4.892192525
col,true,1965,0.403669264
com,true,1965,1.008110147
cpv,true,1965,3.037239271
cri,true,1965,2.025980917
cub,true,1965,1.717966172
cym,true,1965,13.17921573
cyp,true,1965,5.578357696
deu,true,1965,
deu_east,true,1965,1.153985504
deu_west,true,1965,3.508408179
dji,true,1965,13.61209431
dma,true,1965,3.629256485
dnk,true,1965,2.100757503
dom,true,1965,4.252128076
dza,true,1965,1.747034996
ecu,true,1965,0.637903397
egy,true,1965,0.659160131
eri,true,1965,0.510467486
esh,true,1965,2.300971827
esp,true,1965,0.849138921
eth,true,1965,1.505725136
fin,true,1965,0.705433521
fji,true,1965,3.869472913
flk,true,1965,13.44578313
fra,true,1965,9.118537668
fro,true,1965,4.711567502
fsm,true,1965,10.65076296
gab,true,1965,5.785392432
gbm,true,1965,47.23028615
gbr,true,1965,4.67698718
gha,true,1965,5.442676525
gib,true,1965,32.14614548
gin,true,1965,0.400214792
glp,true,1965,4.384282384
gmb,true,1965,10.58177702
gnb,true,1965,1.994969962
gnq,true,1965,5.186540982
grc,true,1965,0.803496197
grd,true,1965,3.75305352
grl,true,1965,10.88614051
gtm,true,1965,1.006385929
guf,true,1965,30.22684547
gum,true,1965,45.03958583
guy,true,1965,2.085891473
hkg,true,1965,45.96084562
hnd,true,1965,1.606803767
hos,true,1965,100
hti,true,1965,0.297478218
hun,true,1965,4.688240857
idn,true,1965,1.418681836
ind,true,1965,1.88164938
irl,true,1965,3.282248245
irn,true,1965,0.216030482
irq,true,1965,0.911257279
isl,true,1965,2.3515625
isr,true,1965,50.38444429
ita,true,1965,1.222968866
jam,true,1965,1.362950071
jor,true,1965,40.99076463
jpn,true,1965,0.727014512
ken,true,1965,1.069036133
khm,true,1965,6.083706592
kir,true,1965,1.588642001
kna,true,1965,6.306782382
kor,true,1965,0.550009253
kwt,true,1965,51.12717242
lao,true,1965,0.844918846
lbn,true,1965,7.982431765
lbr,true,1965,3.050788895
lby,true,1965,3.47012562
lca,true,1965,2.781149182
lie,true,1965,28.47370671
lka,true,1965,9.175478339
lso,true,1965,0.389202601
lux,true,1965,15.7312861
mac,true,1965,42.14873664
mar,true,1965,1.674052391
mco,true,1965,67.07987164
mdg,true,1965,1.706893186
mdv,true,1965,1.654729109
mex,true,1965,0.463401362
mhl,true,1965,5.41603981
mli,true,1965,3.005274202
mlt,true,1965,2.072137941
mmr,true,1965,1.189056565
mng,true,1965,0.372297824
mnp,true,1965,27.97781415
moz,true,1965,0.094699194
mrt,true,1965,1.567789921
msr,true,1965,9.82346482
mtq,true,1965,3.462427746
mus,true,1965,1.395038829
mwi,true,1965,7.42410233
mys,true,1965,2.154015831
myt,true,1965,6.458408769
nam,true,1965,5.049713151
ncl,true,1965,19.3044697
ner,true,1965,1.697265748
nga,true,1965,0.241780075
nic,true,1965,0.730948867
niu,true,1965,5.752926928
nld,true,1965,2.779099707
nor,true,1965,1.859145351
npl,true,1965,3.227062405
nru,true,1965,16.57949791
nzl,true,1965,14.69347079
omn,true,1965,8.155795284
pak,true,1965,10.50081912
pan,true,1965,4.836546135
pcn,true,1965,7.766990291
per,true,1965,0.583289945
phl,true,1965,0.695445337
plw,true,1965,3.506112006
png,true,1965,1.384513232
pol,true,1965,7.154306404
pri,true,1965,4.298872282
prk,true,1965,0.215818027
prt,true,1965,0.698731069
pry,true,1965,2.591777881
pse,true,1965,45.44165166
pyf,true,1965,5.901420433
qat,true,1965,48.70142857
reu,true,1965,3.206726141
rou,true,1965,1.729865581
rwa,true,1965,1.044243173
sau,true,1965,3.250989862
sdn,true,1965,1.788765819
sen,true,1965,4.924776479
sgp,true,1965,27.92365028
shn,true,1965,3.730056059
slb,true,1965,2.834685783
sle,true,1965,2.40437431
slv,true,1965,1.062014718
smr,true,1965,44.30793961
som,true,1965,0.382812791
spm,true,1965,8.734052993
stp,true,1965,11.19238307
sur,true,1965,5.759233226
swe,true,1965,5.090339375
swz,true,1965,8.892890898
syc,true,1965,2.921276126
syr,true,1965,5.916720151
tca,true,1965,5.133180455
tcd,true,1965,1.750417907
tgo,true,1965,7.084955135
tha,true,1965,1.27335237
tkl,true,1965,6.637884512
tls,true,1965,1.404486702
ton,true,1965,0.285268769
tto,true,1965,7.80945135
tun,true,1965,1.649157667
tur,true,1965,2.896752305
tuv,true,1965,5.321800323
tza,true,1965,4.163113507
uga,true,1965,11.32878812
ury,true,1965,7.237022037
usa,true,1965,5.692803321
ussr,true,1965,1.306074541
vct,true,1965,2.781267448
ven,true,1965,6.192401155
vgb,true,1965,16.61748014
vir,true,1965,41.00630959
vnm,true,1965,0.011065866
vut,true,1965,4.105985155
wlf,true,1965,0.694067889
wsm,true,1965,2.711688148
yem,true,1965,3.053822158
yug,true,1965,0.814966329
zaf,true,1965,4.770188976
zmb,true,1965,9.204460462
zwe,true,1965,10.15123911
abw,true,1970,13.15108066
afg,true,1970,0.448076134
ago,true,1970,0.799852973
aia,true,1970,12.54253016
alb,true,1970,2.530671723
and,true,1970,55.18798227
ant,true,1970,14.98975242
are,true,1970,29.30202537
arg,true,1970,9.24650252
asm,true,1970,26.45834854
atg,true,1970,9.989308521
aus,true,1970,19.29959252
aut,true,1970,9.063586104
bdi,true,1970,4.093354205
bel,true,1970,7.218926483
ben,true,1970,1.623417259
bfa,true,1970,1.592828509
bgd,true,1970,1.050890253
bgr,true,1970,0.249588554
bhr,true,1970,17.28219632
bhs,true,1970,18.21330945
blz,true,1970,8.312884686
bmu,true,1970,27.5453035
bol,true,1970,1.225051555
bra,true,1970,1.283275898
brb,true,1970,5.620918865
brn,true,1970,25.36893399
btn,true,1970,4.388284024
bwa,true,1970,1.501751611
caf,true,1970,2.672965092
can,true,1970,14.97156471
chanisl,true,1970,38.65159884
che,true,1970,17.66637077
cheslo,true,1970,0.463702925
chl,true,1970,0.942843451
chn,true,1970,0.034365302
civ,true,1970,22.77700505
cmr,true,1970,2.944598988
cod,true,1970,7.022682542
cog,true,1970,3.359098098
cok,true,1970,5.517144726
col,true,1970,0.373097107
com,true,1970,1.518481015
cpv,true,1970,2.73875089
cri,true,1970,1.39574143
cub,true,1970,1.491078543
cym,true,1970,15.75601033
cyp,true,1970,5.607380897
deu,true,1970,
deu_east,true,1970,0.697845977
deu_west,true,1970,4.168653865
dji,true,1970,13.26864046
dma,true,1970,3.18606233
dnk,true,1970,2.382786608
dom,true,1970,4.245745303
dza,true,1970,1.229061098
ecu,true,1970,0.749925907
egy,true,1970,0.57207103
eri,true,1970,0.481645391
esh,true,1970,1.927365195
esp,true,1970,1.05311167
eth,true,1970,1.363063616
fin,true,1970,0.705406298
fji,true,1970,3.150850272
flk,true,1970,7.02106319
fra,true,1970,10.26243429
fro,true,1970,5.113886088
fsm,true,1970,8.615244359
gab,true,1970,7.629868903
gbm,true,1970,45.54530676
gbr,true,1970,5.292358327
gha,true,1970,4.027425208
gib,true,1970,35.71962985
gin,true,1970,0.439163222
glp,true,1970,5.191233777
gmb,true,1970,11.2335579
gnb,true,1970,2.028170041
gnq,true,1970,3.46854205
grc,true,1970,1.018673713
grd,true,1970,3.326447375
grl,true,1970,15.56072452
gtm,true,1970,0.752191663
guf,true,1970,32.29984383
gum,true,1970,44.23875777
guy,true,1970,1.7924128
hkg,true,1970,43.52231939
hnd,true,1970,0.76647133
hos,true,1970,100
hti,true,1970,0.236155415
hun,true,1970,4.230229981
idn,true,1970,1.000864096
ind,true,1970,1.660419147
irl,true,1970,4.415166714
irn,true,1970,0.299133487
irq,true,1970,0.73331347
isl,true,1970,2.407631516
isr,true,1970,48.61430942
ita,true,1970,1.616506827
jam,true,1970,1.396465711
jor,true,1970,32.75938459
jpn,true,1970,0.694259198
ken,true,1970,1.413911961
khm,true,1970,4.934018411
kir,true,1970,1.337343084
kna,true,1970,6.094435903
kor,true,1970,0.572117942
kwt,true,1970,62.2586193
lao,true,1970,0.768372527
lbn,true,1970,7.812601065
lbr,true,1970,3.468655535
lby,true,1970,6.126730191
lca,true,1970,2.817293211
lie,true,1970,32.84155309
lka,true,1970,8.669428994
lso,true,1970,0.407144441
lux,true,1970,17.29090995
mac,true,1970,38.39892253
mar,true,1970,0.823945403
mco,true,1970,65.55785386
mdg,true,1970,1.109103666
mdv,true,1970,1.578253707
mex,true,1970,0.376359835
mhl,true,1970,5.075270926
mli,true,1970,2.725709824
mlt,true,1970,3.435973162
mmr,true,1970,1.032412223
mng,true,1970,0.358462046
mnp,true,1970,27.51615882
moz,true,1970,0.082454243
mrt,true,1970,1.754179912
msr,true,1970,11.94183946
mtq,true,1970,4.078980516
mus,true,1970,1.272745315
mwi,true,1970,6.473717552
mys,true,1970,6.784820647
myt,true,1970,7.399836468
nam,true,1970,5.591347688
ncl,true,1970,22.2101955
ner,true,1970,1.694206013
nga,true,1970,0.279514869
nic,true,1970,0.870782771
niu,true,1970,7.424182749
nld,true,1970,2.004843493
nor,true,1970,2.024741946
npl,true,1970,2.904967703
nru,true,1970,24.59167951
nzl,true,1970,14.52143693
omn,true,1970,8.411595476
pak,true,1970,8.268096439
pan,true,1970,3.885798234
pcn,true,1970,8.888888889
per,true,1970,0.508574695
phl,true,1970,0.594615239
plw,true,1970,3.821542837
png,true,1970,1.948357846
pol,true,1970,6.39241069
pri,true,1970,6.956487485
prk,true,1970,0.200522617
prt,true,1970,1.170828151
pry,true,1970,2.940389313
pse,true,1970,53.34831391
pyf,true,1970,7.390504365
qat,true,1970,61.38417318
reu,true,1970,3.527544765
rou,true,1970,1.401488337
rwa,true,1970,0.9470493
sau,true,1970,6.214314076
sdn,true,1970,1.861665361
sen,true,1970,4.219573138
sgp,true,1970,25.58916148
shn,true,1970,4.497568882
slb,true,1970,2.541887619
sle,true,1970,2.833085478
slv,true,1970,0.869492245
smr,true,1970,41.24022929
som,true,1970,0.362253824
spm,true,1970,10.5755132
stp,true,1970,9.607496944
sur,true,1970,4.376613295
swe,true,1970,6.554314963
swz,true,1970,7.577188994
syc,true,1970,4.780526888
syr,true,1970,5.772406216
tca,true,1970,8.328893625
tcd,true,1970,1.652882462
tgo,true,1970,6.796230335
tha,true,1970,0.934198659
tkl,true,1970,9.044908286
tls,true,1970,1.374041761
ton,true,1970,0.46789812
tto,true,1970,6.231028555
tun,true,1970,1.003237565
tur,true,1970,1.039548778
tuv,true,1970,4.864346396
tza,true,1970,3.714315441
uga,true,1970,10.04834218
ury,true,1970,5.692571529
usa,true,1970,5.716397432
ussr,true,1970,1.27379843
vct,true,1970,2.534962136
ven,true,1970,5.494798347
vgb,true,1970,32.40929474
vir,true,1970,52.6074266
vnm,true,1970,0.010333734
vut,true,1970,3.841279807
wlf,true,1970,1.335748245
wsm,true,1970,2.369445186
yem,true,1970,3.082984025
yug,true,1970,0.803018918
zaf,true,1970,4.272949411
zmb,true,1970,7.334343745
zwe,true,1970,9.589433022
abw,true,1975,12.31202211
abw,true,1975,11.63898227
afg,true,1975,0.427974784
afg,true,1975,0.423217269
ago,true,1975,0.450721776
ago,true,1975,1.1445245
aia,true,1975,15.29605263
aia,true,1975,17.57557795
alb,true,1975,2.366543499
alb,true,1975,2.235989967
and,true,1975,60.13238618
and,true,1975,69.08818172
ant,true,1975,13.44524669
ant,true,1975,12.05977197
are,true,1975,58.9401712
are,true,1975,70.77216312
arg,true,1975,7.935421583
arg,true,1975,6.822516773
asm,true,1975,35.98619362
asm,true,1975,41.78141136
atg,true,1975,10.40269336
atg,true,1975,12.61759823
aus,true,1975,19.51962739
aus,true,1975,19.70992741
aut,true,1975,9.514246754
aut,true,1975,9.537385952
bdi,true,1975,3.796896045
bdi,true,1975,5.418672217
bel,true,1975,8.38734002
bel,true,1975,9.125426421
ben,true,1975,1.620589199
ben,true,1975,1.613232155
bfa,true,1975,1.723818948
bfa,true,1975,2.48437819
bgd,true,1975,0.972286657
bgd,true,1975,0.889990202
bgr,true,1975,0.246688743
bgr,true,1975,0.244980103
bhr,true,1975,22.09768403
bhr,true,1975,29.81754885
bhs,true,1975,14.41189086
bhs,true,1975,11.45976612
blz,true,1975,8.190261119
blz,true,1975,9.637959331
bmu,true,1975,26.41519864
bmu,true,1975,25.31399415
bol,true,1975,1.191629035
bol,true,1975,1.091874394
bra,true,1975,1.082552047
bra,true,1975,0.915021316
brb,true,1975,6.454029798
brb,true,1975,7.498965785
brn,true,1975,25.51820641
brn,true,1975,26.40912199
btn,true,1975,4.24225993
btn,true,1975,4.173036058
bwa,true,1975,1.530044885
bwa,true,1975,1.526418429
caf,true,1975,2.579251721
caf,true,1975,2.43987045
can,true,1975,15.20094915
can,true,1975,15.54305329
chanisl,true,1975,39.49694032
chanisl,true,1975,40.6386932
che,true,1975,17.1847397
che,true,1975,16.86625077
cheslo,true,1975,0.472944409
cheslo,true,1975,0.481226656
chl,true,1975,0.825267496
chl,true,1975,0.732495868
chn,true,1975,0.032757332
chn,true,1975,0.031724431
civ,true,1975,21.01659678
civ,true,1975,18.06176971
cmr,true,1975,2.756884737
cmr,true,1975,2.545837173
cod,true,1975,5.199304422
cod,true,1975,4.432701274
cog,true,1975,3.765334269
cog,true,1975,4.19721141
cok,true,1975,7.494740962
cok,true,1975,11.97793538
col,true,1975,0.353778333
col,true,1975,0.337841871
com,true,1975,2.624728209
com,true,1975,4.456872799
cpv,true,1975,2.76596051
cpv,true,1975,2.793605134
cri,true,1975,1.421432348
cri,true,1975,2.923273699
cub,true,1975,0.988684014
cub,true,1975,0.68132448
cym,true,1975,23.28351415
cym,true,1975,32.88694753
cyp,true,1975,6.009205032
cyp,true,1975,6.361349393
deu,true,1975,
deu,true,1975,
deu_east,true,1975,0.672332353
deu_east,true,1975,0.643959408
deu_west,true,1975,6.43017794
deu_west,true,1975,7.157180991
dji,true,1975,12.92597522
dji,true,1975,23.59546266
dma,true,1975,2.81596844
dma,true,1975,2.432713633
dnk,true,1975,2.740864181
dnk,true,1975,3.196722095
dom,true,1975,4.100095939
dom,true,1975,4.021950952
dza,true,1975,1.000655879
dza,true,1975,0.98342998
ecu,true,1975,0.858435498
ecu,true,1975,0.883363143
egy,true,1975,0.495136227
egy,true,1975,0.425109362
eri,true,1975,0.45310601
eri,true,1975,0.418120753
esh,true,1975,1.948329812
esh,true,1975,1.438532989
esp,true,1975,1.304488077
esp,true,1975,1.623778776
eth,true,1975,1.190128492
eth,true,1975,1.141507415
fin,true,1975,0.750345118
fin,true,1975,0.811563965
fji,true,1975,2.616515768
fji,true,1975,2.213297142
flk,true,1975,7.336108221
flk,true,1975,14.50832886
fra,true,1975,10.56667616
fra,true,1975,10.91874033
fro,true,1975,5.589605295
fro,true,1975,6.052649762
fsm,true,1975,7.972758948
fsm,true,1975,6.225499603
gab,true,1975,10.39703513
gab,true,1975,13.91235965
gbm,true,1975,45.69863284
gbm,true,1975,46.10716651
gbr,true,1975,5.598811393
gbr,true,1975,5.961023593
gha,true,1975,3.847594908
gha,true,1975,3.81504531
gib,true,1975,35.84697793
gib,true,1975,35.30370531
gin,true,1975,0.510697015
gin,true,1975,0.544022504
glp,true,1975,6.307762557
glp,true,1975,9.352832676
gmb,true,1975,11.63664897
gmb,true,1975,12.23300057
gnb,true,1975,1.805418701
gnb,true,1975,1.539274894
gnq,true,1975,3.058764229
gnq,true,1975,2.385739116
grc,true,1975,1.3648527
grc,true,1975,1.781228195
grd,true,1975,3.006330826
grd,true,1975,2.764002744
grl,true,1975,17.2851208
grl,true,1975,17.56692161
gtm,true,1975,0.615542129
gtm,true,1975,0.598956284
guf,true,1975,30.65611264
guf,true,1975,33.95681978
gum,true,1975,46.02327532
gum,true,1975,47.85215629
guy,true,1975,1.223493695
guy,true,1975,0.819891815
hkg,true,1975,42.87031453
hkg,true,1975,41.68995898
hnd,true,1975,0.464580485
hnd,true,1975,0.90155926
hos,true,1975,100
hos,true,1975,100
hti,true,1975,0.235580603
hti,true,1975,0.24771316
hun,true,1975,3.814279014
hun,true,1975,3.446555826
idn,true,1975,0.706882397
idn,true,1975,0.51633275
ind,true,1975,1.459471325
ind,true,1975,1.277070403
irl,true,1975,5.395487819
irl,true,1975,6.563894903
irn,true,1975,0.471353459
irn,true,1975,1.412310292
irq,true,1975,0.592687439
irq,true,1975,0.490780065
isl,true,1975,2.421215332
isl,true,1975,2.526735624
isr,true,1975,43.06533371
isr,true,1975,38.01866733
ita,true,1975,1.824334161
ita,true,1975,1.969287237
jam,true,1975,1.222077482
jam,true,1975,1.08672468
jor,true,1975,34.88600724
jor,true,1975,36.41505449
jpn,true,1975,0.690154025
jpn,true,1975,0.687039277
ken,true,1975,1.190628606
ken,true,1975,0.983255713
khm,true,1975,0.205007185
khm,true,1975,0.061767987
kir,true,1975,1.589821841
kir,true,1975,2.993661985
kna,true,1975,6.016396034
kna,true,1975,6.033224439
kor,true,1975,0.879213352
kor,true,1975,1.411690084
kwt,true,1975,65.98314646
kwt,true,1975,70.2832302
lao,true,1975,0.696704956
lao,true,1975,0.833662031
lbn,true,1975,7.619008306
lbn,true,1975,8.667571847
lbr,true,1975,3.890203016
lbr,true,1975,4.225732641
lby,true,1975,9.059124088
lby,true,1975,10.13901404
lca,true,1975,2.928432283
lca,true,1975,2.992100651
lie,true,1975,34.69072165
lie,true,1975,36.90244773
lka,true,1975,6.423912451
lka,true,1975,4.39528384
lso,true,1975,0.4329637
lso,true,1975,0.822233883
lux,true,1975,19.51715531
lux,true,1975,23.13583664
mac,true,1975,42.5971531
mac,true,1975,47.25392014
mar,true,1975,0.522849039
mar,true,1975,0.353300366
mco,true,1975,64.7875005
mco,true,1975,66.97856349
mdg,true,1975,0.714703902
mdg,true,1975,0.592463302
mdv,true,1975,1.496733407
mdv,true,1975,1.407354932
mex,true,1975,0.381176778
mex,true,1975,0.427252153
mhl,true,1975,4.472943384
mhl,true,1975,4.137231816
mli,true,1975,2.47043654
